x,y,z,yaw,timestamp
0.000000,0.700011,0.500000,1.570796,0.699935
0.000000,0.710012,0.500000,1.570796,0.709934
0.000000,0.720012,0.500000,1.570796,0.719933
0.000000,0.730012,0.500000,1.570796,0.729932
0.000000,0.740012,0.500000,1.570796,0.739931
0.000000,0.750012,0.500000,1.570796,0.749930
0.000000,0.760012,0.500000,1.570796,0.759929
0.000000,0.770013,0.500000,1.570796,0.769928
0.000000,0.780013,0.500000,1.570796,0.779928
0.000000,0.790013,0.500000,1.570796,0.789927
0.000000,0.800013,0.500000,1.570796,0.799926
0.000000,0.810013,0.500000,1.570796,0.809925
0.000000,0.820013,0.500000,1.570796,0.819924
0.000000,0.830014,0.500000,1.570796,0.829923
0.000000,0.840014,0.500000,1.570796,0.839922
0.000000,0.850014,0.500000,1.570796,0.849921
0.000000,0.860014,0.500000,1.570796,0.859920
0.000000,0.870014,0.500000,1.570796,0.869919
0.000000,0.880014,0.500000,1.570796,0.879918
0.000000,0.890015,0.500000,1.570796,0.889917
0.000000,0.900015,0.500000,1.570796,0.899916
0.000000,0.910015,0.500000,1.570796,0.909915
0.000000,0.920015,0.500000,1.570796,0.919915
0.000000,0.930015,0.500000,1.570796,0.929914
0.000000,0.940015,0.500000,1.570796,0.939913
0.000000,0.950016,0.500000,1.570796,0.949912
0.000000,0.960016,0.500000,1.570796,0.959911
0.000000,0.970016,0.500000,1.570796,0.969910
0.000000,0.980016,0.500000,1.570796,0.979909
0.000000,0.990016,0.500000,1.570796,0.989908
0.000000,1.000016,0.500000,1.570796,0.999907
0.000000,1.010017,0.500000,1.570796,1.009906
0.000000,1.020017,0.500000,1.570796,1.019905
0.000000,1.030017,0.500000,1.570796,1.029904
0.000000,1.040017,0.500000,1.570796,1.039903
0.000000,1.050017,0.500000,1.570796,1.049902
0.000000,1.060017,0.500000,1.570796,1.059902
0.000000,1.070018,0.500000,1.570796,1.069901
0.000000,1.080018,0.500000,1.570796,1.079900
0.000000,1.090018,0.500000,1.570796,1.089899
0.000000,1.100018,0.500000,1.570796,1.099898
0.000000,1.110018,0.500000,1.570796,1.109897
0.000000,1.120018,0.500000,1.570796,1.119896
0.000000,1.130019,0.500000,1.570796,1.129895
0.000000,1.140019,0.500000,1.570796,1.139894
0.000000,1.150019,0.500000,1.570796,1.149893
0.000000,1.160019,0.500000,1.570796,1.159892
0.000000,1.170019,0.500000,1.570796,1.169891
0.000000,1.180019,0.500000,1.570796,1.179890
0.000000,1.190020,0.500000,1.570796,1.189889
0.000000,1.200020,0.500000,1.570796,1.199889
0.000000,1.210020,0.500000,1.570796,1.209888
0.000000,1.220020,0.500000,1.570796,1.219887
0.000000,1.230020,0.500000,1.570796,1.229886
0.000000,1.240020,0.500000,1.570796,1.239885
0.000000,1.250021,0.500000,1.570796,1.249884
0.000000,1.260021,0.500000,1.570796,1.259883
0.000000,1.270021,0.500000,1.570796,1.269882
0.000000,1.280021,0.500000,1.570796,1.279881
0.000000,1.290021,0.500000,1.570796,1.289880
0.000000,1.300021,0.500000,1.570796,1.299879
0.000000,1.310021,0.500000,1.570796,1.309878
0.000000,1.320022,0.500000,1.570796,1.319877
0.000000,1.330022,0.500000,1.570796,1.329876
0.000000,1.340022,0.500000,1.570796,1.339875
0.000000,1.350022,0.500000,1.570796,1.349875
0.000000,1.360022,0.500000,1.570796,1.359874
0.000000,1.370022,0.500000,1.570796,1.369873
0.000000,1.380023,0.500000,1.570796,1.379872
0.000000,1.390023,0.500000,1.570796,1.389871
0.000000,1.400023,0.500000,1.570796,1.399870
0.000000,1.410023,0.500000,1.570796,1.409869
0.000000,1.420023,0.500000,1.570796,1.419868
0.000000,1.430023,0.500000,1.570796,1.429867
0.000000,1.440024,0.500000,1.570796,1.439866
0.000000,1.450024,0.500000,1.570796,1.449865
0.000000,1.460024,0.500000,1.570796,1.459864
0.000000,1.470024,0.500000,1.570796,1.469863
0.000000,1.480024,0.500000,1.570796,1.479862
0.000000,1.490024,0.500000,1.570796,1.489862
0.000000,1.500025,0.500000,1.570796,1.499861
0.000000,1.510025,0.500000,1.570796,1.509860
0.000000,1.520025,0.500000,1.570796,1.519859
0.000000,1.530025,0.500000,1.570796,1.529858
0.000000,1.540025,0.500000,1.570796,1.539857
0.000000,1.550025,0.500000,1.570796,1.549856
0.000000,1.560026,0.500000,1.570796,1.559855
0.000000,1.570026,0.500000,1.570796,1.569854
0.000000,1.580026,0.500000,1.570796,1.579853
0.000000,1.590026,0.500000,1.570796,1.589852
0.000000,1.600026,0.500000,1.570796,1.599851
0.000000,1.610026,0.500000,1.570796,1.609850
0.000000,1.620027,0.500000,1.570796,1.619849
0.000000,1.630027,0.500000,1.570796,1.629849
0.000000,1.640027,0.500000,1.570796,1.639848
0.000000,1.650027,0.500000,1.570796,1.649847
0.000000,1.660027,0.500000,1.570796,1.659846
0.000000,1.670027,0.500000,1.570796,1.669845
0.000000,1.680028,0.500000,1.570796,1.679844
0.000000,1.690028,0.500000,1.570796,1.689843
0.000000,1.700028,0.500000,1.570796,1.699842
0.000000,1.710028,0.500000,1.570796,1.709841
0.000000,1.720028,0.500000,1.570796,1.719840
0.000000,1.730028,0.500000,1.570796,1.729839
0.000000,1.740029,0.500000,1.570796,1.739838
0.000000,1.750029,0.500000,1.570796,1.749837
0.000000,1.760029,0.500000,1.570796,1.759836
0.000000,1.770029,0.500000,1.570796,1.769836
0.000000,1.780029,0.500000,1.570796,1.779835
0.000000,1.790029,0.500000,1.570796,1.789834
0.000000,1.800030,0.500000,1.570796,1.799833
0.000000,1.810030,0.500000,1.570796,1.809832
0.000000,1.820030,0.500000,1.570796,1.819831
0.000000,1.830030,0.500000,1.570796,1.829830
0.000000,1.840030,0.500000,1.570796,1.839829
0.000000,1.850030,0.500000,1.570796,1.849828
0.000000,1.860031,0.500000,1.570796,1.859827
0.000000,1.870031,0.500000,1.570796,1.869826
0.000000,1.880031,0.500000,1.570796,1.879825
0.000000,1.890031,0.500000,1.570796,1.889824
0.000000,1.900031,0.500000,1.570796,1.899823
0.000000,1.910031,0.500000,1.570796,1.909823
0.000000,1.920031,0.500000,1.570796,1.919822
0.000000,1.930032,0.500000,1.570796,1.929821
0.000000,1.940032,0.500000,1.570796,1.939820
0.000000,1.950032,0.500000,1.570796,1.949819
0.000000,1.960032,0.500000,1.570796,1.959818
0.000000,1.970032,0.500000,1.570796,1.969817
0.000000,1.980032,0.500000,1.570796,1.979816
0.000000,1.990033,0.500000,1.570796,1.989815
0.000000,2.000033,0.500000,1.570796,1.999814
0.000000,2.010033,0.500000,1.570796,2.009813
0.000000,2.020033,0.500000,1.570796,2.019812
0.000000,2.030033,0.500000,1.570796,2.029811
0.000000,2.040033,0.500000,1.570796,2.039810
0.000000,2.050034,0.500000,1.570796,2.049810
0.000000,2.060034,0.500000,1.570796,2.059809
0.000000,2.070034,0.500000,1.570796,2.069808
0.000000,2.080034,0.500000,1.570796,2.079807
0.000000,2.090034,0.500000,1.570796,2.089806
0.000000,2.100034,0.500000,1.570796,2.099805
0.000000,2.110035,0.500000,1.570796,2.109804
0.000000,2.120035,0.500000,1.570796,2.119803
0.000000,2.130035,0.500000,1.570796,2.129802
0.000000,2.140035,0.500000,1.570796,2.139801
0.000000,2.150035,0.500000,1.570796,2.149800
0.000000,2.160035,0.500000,1.570796,2.159799
0.000000,2.170036,0.500000,1.570796,2.169798
0.000000,2.180036,0.500000,1.570796,2.179797
0.000000,2.190036,0.500000,1.570796,2.189797
0.000000,2.200036,0.500000,1.570796,2.199796
0.000000,2.210036,0.500000,1.570796,2.209795
0.000000,2.220036,0.500000,1.570796,2.219794
0.000000,2.230037,0.500000,1.570796,2.229793
0.000000,2.240037,0.500000,1.570796,2.239792
0.000000,2.250037,0.500000,1.570796,2.249791
0.000000,2.260037,0.500000,1.570796,2.259790
0.000000,2.270037,0.500000,1.570796,2.269789
0.000000,2.280037,0.500000,1.570796,2.279788
0.000000,2.290038,0.500000,1.570796,2.289787
0.000000,2.300038,0.500000,1.570796,2.299786
0.000000,2.310038,0.500000,1.570796,2.309785
0.000000,2.320038,0.500000,1.570796,2.319784
0.000000,2.330038,0.500000,1.570796,2.329784
0.000000,2.340038,0.500000,1.570796,2.339783
0.000000,2.350039,0.500000,1.570796,2.349782
0.000000,2.360039,0.500000,1.570796,2.359781
0.000000,2.370039,0.500000,1.570796,2.369780
0.000000,2.380039,0.500000,1.570796,2.379779
0.000000,2.390039,0.500000,1.570796,2.389778
0.000000,2.400039,0.500000,1.570796,2.399777
0.000000,2.410040,0.500000,1.570796,2.409776
0.000000,2.420040,0.500000,1.570796,2.419775
0.000000,2.430040,0.500000,1.570796,2.429774
0.000000,2.440040,0.500000,1.570796,2.439773
0.000000,2.450040,0.500000,1.570796,2.449772
0.000000,2.460040,0.500000,1.570796,2.459771
0.000000,2.470041,0.500000,1.570796,2.469770
0.000000,2.480041,0.500000,1.570796,2.479770
0.000000,2.490041,0.500000,1.570796,2.489769
0.000000,2.500041,0.500000,1.570796,2.499768
0.000000,2.510041,0.500000,1.570796,2.509767
0.000000,2.520041,0.500000,1.570796,2.519766
0.000000,2.530042,0.500000,1.570796,2.529765
0.000000,2.540042,0.500000,1.570796,2.539764
0.000000,2.550042,0.500000,1.570796,2.549763
0.000000,2.560042,0.500000,1.570796,2.559762
0.000000,2.570042,0.500000,1.570796,2.569761
0.000000,2.580042,0.500000,1.570796,2.579760
0.000000,2.590042,0.500000,1.570796,2.589759
0.000000,2.600043,0.500000,1.570796,2.599758
0.000000,2.610043,0.500000,1.570796,2.609757
0.000000,2.620043,0.500000,1.570796,2.619757
0.000000,2.630043,0.500000,1.570796,2.629756
0.000000,2.640043,0.500000,1.570796,2.639755
0.000000,2.650043,0.500000,1.570796,2.649754
0.000000,2.660044,0.500000,1.570796,2.659753
0.000000,2.670044,0.500000,1.570796,2.669752
0.000000,2.680044,0.500000,1.570796,2.679751
0.000000,2.690044,0.500000,1.570796,2.689750
0.000000,2.700044,0.500000,1.570796,2.699749
0.000000,2.710044,0.500000,1.570796,2.709748
0.000000,2.720045,0.500000,1.570796,2.719747
0.000000,2.730045,0.500000,1.570796,2.729746
0.000000,2.740045,0.500000,1.570796,2.739745
0.000000,2.750045,0.500000,1.570796,2.749744
0.000000,2.760045,0.500000,1.570796,2.759744
0.000000,2.770045,0.500000,1.570796,2.769743
0.000000,2.780046,0.500000,1.570796,2.779742
0.000000,2.790046,0.500000,1.570796,2.789741
0.000000,2.800046,0.500000,1.570796,2.799740
0.000000,2.810046,0.500000,1.570796,2.809739
0.000000,2.820046,0.500000,1.570796,2.819738
0.000000,2.830046,0.500000,1.570796,2.829737
0.000000,2.840047,0.500000,1.570796,2.839736
0.000000,2.850047,0.500000,1.570796,2.849735
0.000000,2.860047,0.500000,1.570796,2.859734
0.000000,2.870047,0.500000,1.570796,2.869733
0.000000,2.880047,0.500000,1.570796,2.879732
0.000000,2.890047,0.500000,1.570796,2.889731
0.000000,2.900048,0.500000,1.570796,2.899731
0.000000,2.910048,0.500000,1.570796,2.909730
0.000000,2.920048,0.500000,1.570796,2.919729
0.000000,2.930048,0.500000,1.570796,2.929728
0.000000,2.940048,0.500000,1.570796,2.939727
0.000000,2.950048,0.500000,1.570796,2.949726
0.000000,2.960049,0.500000,1.570796,2.959725
0.000000,2.970049,0.500000,1.570796,2.969724
0.000000,2.980049,0.500000,1.570796,2.979723
0.000000,2.990049,0.500000,1.570796,2.989722
0.000000,3.000049,0.500000,1.570796,2.999721
0.000000,3.010049,0.500000,1.570796,3.009720
0.000000,3.020050,0.500000,1.570796,3.019719
0.000000,3.030050,0.500000,1.570796,3.029718
0.000000,3.040050,0.500000,1.570796,3.039718
0.000000,3.050050,0.500000,1.570796,3.049717
0.000000,3.060050,0.500000,1.570796,3.059716
0.000000,3.070050,0.500000,1.570796,3.069715
0.000000,3.080051,0.500000,1.570796,3.079714
0.000000,3.090051,0.500000,1.570796,3.089713
0.000000,3.100051,0.500000,1.570796,3.099712
0.000000,3.110051,0.500000,1.570796,3.109711
0.000000,3.120051,0.500000,1.570796,3.119710
0.000000,3.130051,0.500000,1.570796,3.129709
0.000000,3.140052,0.500000,1.570796,3.139708
0.000000,3.150052,0.500000,1.570796,3.149707
0.000000,3.160052,0.500000,1.570796,3.159706
0.000000,3.170052,0.500000,1.570796,3.169705
0.000000,3.180052,0.500000,1.570796,3.179705
0.000000,3.190052,0.500000,1.570796,3.189704
0.000000,3.200052,0.500000,1.570796,3.199703
0.000000,3.210053,0.500000,1.570796,3.209702
0.000000,3.220053,0.500000,1.570796,3.219701
0.000000,3.230053,0.500000,1.570796,3.229700
0.000000,3.240053,0.500000,1.570796,3.239699
0.000000,3.250053,0.500000,1.570796,3.249698
0.000000,3.260053,0.500000,1.570796,3.259697
0.000000,3.270054,0.500000,1.570796,3.269696
0.000000,3.280054,0.500000,1.570796,3.279695
0.000000,3.290054,0.500000,1.570796,3.289694
0.000000,3.300054,0.500000,1.570796,3.299693
0.000000,3.310054,0.500000,1.570796,3.309692
0.000000,3.320054,0.500000,1.570796,3.319692
0.000000,3.330055,0.500000,1.570796,3.329691
0.000000,3.340055,0.500000,1.570796,3.339690
0.000000,3.350055,0.500000,1.570796,3.349689
0.000000,3.360055,0.500000,1.570796,3.359688
0.000000,3.370055,0.500000,1.570796,3.369687
0.000000,3.380055,0.500000,1.570796,3.379686
0.000000,3.390056,0.500000,1.570796,3.389685
0.000000,3.400056,0.500000,1.570796,3.399684
0.000000,3.410056,0.500000,1.570796,3.409683
0.000000,3.420056,0.500000,1.570796,3.419682
0.000000,3.430056,0.500000,1.570796,3.429681
0.000000,3.440056,0.500000,1.570796,3.439680
0.000000,3.450057,0.500000,1.570796,3.449679
0.000000,3.460057,0.500000,1.570796,3.459679
0.000000,3.470057,0.500000,1.570796,3.469678
0.000000,3.480057,0.500000,1.570796,3.479677
0.000000,3.490057,0.500000,1.570796,3.489676
0.000000,3.500057,0.500000,1.570796,3.499675
0.000000,3.510058,0.500000,1.570796,3.509674
0.000000,3.520058,0.500000,1.570796,3.519673
0.000000,3.530058,0.500000,1.570796,3.529672
0.000000,3.540058,0.500000,1.570796,3.539671
0.000000,3.550058,0.500000,1.570796,3.549670
0.000000,3.560058,0.500000,1.570796,3.559669
0.000000,3.570059,0.500000,1.570796,3.569668
0.000000,3.580059,0.500000,1.570796,3.579667
0.000000,3.590059,0.500000,1.570796,3.589666
0.000000,3.600059,0.500000,1.570796,3.599666
0.000000,3.610059,0.500000,1.570796,3.609665
0.000000,3.620059,0.500000,1.570796,3.619664
0.000000,3.630060,0.500000,1.570796,3.629663
0.000000,3.640060,0.500000,1.570796,3.639662
0.000000,3.650060,0.500000,1.570796,3.649661
0.000000,3.660060,0.500000,1.570796,3.659660
0.000000,3.670060,0.500000,1.570796,3.669659
0.000000,3.680060,0.500000,1.570796,3.679658
0.000000,3.690061,0.500000,1.570796,3.689657
0.000000,3.700061,0.500000,1.570796,3.699656
0.000000,3.710061,0.500000,1.570796,3.709655
0.000000,3.720061,0.500000,1.570796,3.719654
0.000000,3.730061,0.500000,1.570796,3.729653
0.000000,3.740061,0.500000,1.570796,3.739652
0.000000,3.750062,0.500000,1.570796,3.749652
0.000000,3.760062,0.500000,1.570796,3.759651
0.000000,3.770062,0.500000,1.570796,3.769650
0.000000,3.780062,0.500000,1.570796,3.779649
0.000000,3.790062,0.500000,1.570796,3.789648
0.000000,3.800062,0.500000,1.570796,3.799647
0.000000,3.810063,0.500000,1.570796,3.809646
0.000000,3.820063,0.500000,1.570796,3.819645
0.000000,3.830063,0.500000,1.570796,3.829644
0.000000,3.840063,0.500000,1.570796,3.839643
0.000000,3.850063,0.500000,1.570796,3.849642
0.000000,3.860063,0.500000,1.570796,3.859641
0.000000,3.870063,0.500000,1.570796,3.869640
0.000000,3.880064,0.500000,1.570796,3.879639
0.000000,3.890064,0.500000,1.570796,3.889639
0.000000,3.900064,0.500000,1.570796,3.899638
0.000000,3.910064,0.500000,1.570796,3.909637
0.000000,3.920064,0.500000,1.570796,3.919636
0.000000,3.930064,0.500000,1.570796,3.929635
0.000000,3.940065,0.500000,1.570796,3.939634
0.000000,3.950065,0.500000,1.570796,3.949633
0.000000,3.960065,0.500000,1.570796,3.959632
0.000000,3.970065,0.500000,1.570796,3.969631
0.000000,3.980065,0.500000,1.570796,3.979630
0.000000,3.990065,0.500000,1.570796,3.989629
0.000000,4.000066,0.500000,1.570796,3.999628
0.000000,4.010066,0.500000,1.570796,4.009627
0.000000,4.020066,0.500000,1.570796,4.019626
0.000000,4.030066,0.500000,1.570796,4.029626
0.000000,4.040066,0.500000,1.570796,4.039625
0.000000,4.050066,0.500000,1.570796,4.049624
0.000000,4.060067,0.500000,1.570796,4.059623
0.000000,4.070067,0.500000,1.570796,4.069622
0.000000,4.080067,0.500000,1.570796,4.079621
0.000000,4.090067,0.500000,1.570796,4.089620
0.000000,4.100067,0.500000,1.570796,4.099619
0.000000,4.110067,0.500000,1.570796,4.109618
0.000000,4.120068,0.500000,1.570796,4.119617
0.000000,4.130068,0.500000,1.570796,4.129616
0.000000,4.140068,0.500000,1.570796,4.139615
0.000000,4.150068,0.500000,1.570796,4.149614
0.000000,4.160068,0.500000,1.570796,4.159613
0.000000,4.170068,0.500000,1.570796,4.169613
0.000000,4.180069,0.500000,1.570796,4.179612
0.000000,4.190069,0.500000,1.570796,4.189611
0.000000,4.200069,0.500000,1.570796,4.199610
0.000000,4.210069,0.500000,1.570796,4.209609
0.000000,4.220069,0.500000,1.570796,4.219608
0.000000,4.230069,0.500000,1.570796,4.229607
0.000000,4.240070,0.500000,1.570796,4.239606
0.000000,4.250070,0.500000,1.570796,4.249605
0.000000,4.260070,0.500000,1.570796,4.259604
0.000000,4.270070,0.500000,1.570796,4.269603
0.000000,4.280070,0.500000,1.570796,4.279602
0.000000,4.290070,0.500000,1.570796,4.289601
0.000000,4.300071,0.500000,1.570796,4.299600
0.000000,4.310071,0.500000,1.570796,4.309600
0.000000,4.320071,0.500000,1.570796,4.319599
0.000000,4.330071,0.500000,1.570796,4.329598
0.000000,4.340071,0.500000,1.570796,4.339597
0.000000,4.350071,0.500000,1.570796,4.349596
0.000000,4.360072,0.500000,1.570796,4.359595
0.000000,4.370072,0.500000,1.570796,4.369594
0.000000,4.380072,0.500000,1.570796,4.379593
0.000000,4.390072,0.500000,1.570796,4.389592
0.000000,4.400072,0.500000,1.570796,4.399591
0.000000,4.410072,0.500000,1.570796,4.409590
0.000000,4.420073,0.500000,1.570796,4.419589
0.000000,4.430073,0.500000,1.570796,4.429588
0.000000,4.440073,0.500000,1.570796,4.439587
0.000000,4.450073,0.500000,1.570796,4.449587
0.000000,4.460073,0.500000,1.570796,4.459586
0.000000,4.470073,0.500000,1.570796,4.469585
0.000000,4.480073,0.500000,1.570796,4.479584
0.000000,4.490074,0.500000,1.570796,4.489583
0.000000,4.500074,0.500000,1.570796,4.499582
0.000000,4.510074,0.500000,1.570796,4.509581
0.000000,4.520074,0.500000,1.570796,4.519580
0.000000,4.530074,0.500000,1.570796,4.529579
0.000000,4.540074,0.500000,1.570796,4.539578
0.000000,4.550075,0.500000,1.570796,4.549577
0.000000,4.560075,0.500000,1.570796,4.559576
0.000000,4.570075,0.500000,1.570796,4.569575
0.000000,4.580075,0.500000,1.570796,4.579574
0.000000,4.590075,0.500000,1.570796,4.589574
0.000000,4.600075,0.500000,1.570796,4.599573
0.000000,4.610076,0.500000,1.570796,4.609572
0.000000,4.620076,0.500000,1.570796,4.619571
0.000000,4.630076,0.500000,1.570796,4.629570
0.000000,4.640076,0.500000,1.570796,4.639569
0.000000,4.650076,0.500000,1.570796,4.649568
0.000000,4.660076,0.500000,1.570796,4.659567
0.000000,4.670077,0.500000,1.570796,4.669566
0.000000,4.680077,0.500000,1.570796,4.679565
0.000000,4.690077,0.500000,1.570796,4.689564
0.000000,4.700077,0.500000,1.570796,4.699563
0.000000,4.710077,0.500000,1.570796,4.709562
0.000000,4.720077,0.500000,1.570796,4.719561
0.000000,4.730078,0.500000,1.570796,4.729561
0.000000,4.740078,0.500000,1.570796,4.739560
0.000000,4.750078,0.500000,1.570796,4.749559
0.000000,4.760078,0.500000,1.570796,4.759558
0.000000,4.770078,0.500000,1.570796,4.769557
0.000000,4.780078,0.500000,1.570796,4.779556
0.000000,4.790079,0.500000,1.570796,4.789555
0.000000,4.800079,0.500000,1.570796,4.799554
0.000000,4.810079,0.500000,1.570796,4.809553
0.000000,4.820079,0.500000,1.570796,4.819552
0.000000,4.830079,0.500000,1.570796,4.829551
0.000000,4.840079,0.500000,1.570796,4.839550
0.000000,4.850080,0.500000,1.570796,4.849549
0.000000,4.860080,0.500000,1.570796,4.859548
0.000000,4.870080,0.500000,1.570796,4.869547
0.000000,4.880080,0.500000,1.570796,4.879547
0.000000,4.890080,0.500000,1.570796,4.889546
0.000000,4.900080,0.500000,1.570796,4.899545
0.000000,4.910081,0.500000,1.570796,4.909544
0.000000,4.920081,0.500000,1.570796,4.919543
0.000000,4.930081,0.500000,1.570796,4.929542
0.000000,4.940081,0.500000,1.570796,4.939541
0.000000,4.950081,0.500000,1.570796,4.949540
0.000000,4.960081,0.500000,1.570796,4.959539
0.000000,4.970082,0.500000,1.570796,4.969538
0.000000,4.980082,0.500000,1.570796,4.979537
0.000000,4.990082,0.500000,1.570796,4.989536
0.000000,5.000082,0.500000,1.570796,4.999535
0.000000,5.010082,0.500000,1.570796,5.009534
0.000000,5.020082,0.500000,1.570796,5.019534
0.000000,5.030083,0.500000,1.570796,5.029533
0.000000,5.040083,0.500000,1.570796,5.039532
0.000000,5.050083,0.500000,1.570796,5.049531
0.000000,5.060083,0.500000,1.570796,5.059530
0.000000,5.070083,0.500000,1.570796,5.069529
0.000000,5.080083,0.500000,1.570796,5.079528
0.000000,5.090084,0.500000,1.570796,5.089527
0.000000,5.100084,0.500000,1.570796,5.099526
0.000000,5.110084,0.500000,1.570796,5.109525
0.000000,5.120084,0.500000,1.570796,5.119524
0.000000,5.130084,0.500000,1.570796,5.129523
0.000000,5.140084,0.500000,1.570796,5.139522
0.000000,5.150084,0.500000,1.570796,5.149521
0.000000,5.160085,0.500000,1.570796,5.159521
0.000000,5.170085,0.500000,1.570796,5.169520
0.000000,5.180085,0.500000,1.570796,5.179519
0.000000,5.190085,0.500000,1.570796,5.189518
0.000000,5.200085,0.500000,1.570796,5.199517
0.000000,5.210085,0.500000,1.570796,5.209516
0.000000,5.220086,0.500000,1.570796,5.219515
0.000000,5.230086,0.500000,1.570796,5.229514
0.000000,5.240086,0.500000,1.570796,5.239513
0.000000,5.250086,0.500000,1.570796,5.249512
0.000000,5.260086,0.500000,1.570796,5.259511
0.000000,5.270086,0.500000,1.570796,5.269510
0.000000,5.280087,0.500000,1.570796,5.279509
0.000000,5.290087,0.500000,1.570796,5.289508
0.000000,5.300087,0.500000,1.570796,5.299508
0.000000,5.310087,0.500000,1.570796,5.309507
0.000000,5.320087,0.500000,1.570796,5.319506
0.000000,5.330087,0.500000,1.570796,5.329505
0.000000,5.340088,0.500000,1.570796,5.339504
0.000000,5.350088,0.500000,1.570796,5.349503
0.000000,5.360088,0.500000,1.570796,5.359502
0.000000,5.370088,0.500000,1.570796,5.369501
0.000000,5.380088,0.500000,1.570796,5.379500
0.000000,5.390088,0.500000,1.570796,5.389499
0.000000,5.400089,0.500000,1.570796,5.399498
0.000000,5.410089,0.500000,1.570796,5.409497
0.000000,5.420089,0.500000,1.570796,5.419496
0.000000,5.430089,0.500000,1.570796,5.429495
0.000000,5.440089,0.500000,1.570796,5.439495
0.000000,5.450089,0.500000,1.570796,5.449494
0.000000,5.460090,0.500000,1.570796,5.459493
0.000000,5.470090,0.500000,1.570796,5.469492
0.000000,5.480090,0.500000,1.570796,5.479491
0.000000,5.490090,0.500000,1.570796,5.489490
0.000000,5.500090,0.500000,1.570796,5.499489
0.000000,5.510090,0.500000,1.570796,5.509488
0.000000,5.520091,0.500000,1.570796,5.519487
0.000000,5.530091,0.500000,1.570796,5.529486
0.000000,5.540091,0.500000,1.570796,5.539485
0.000000,5.550091,0.500000,1.570796,5.549484
0.000000,5.560091,0.500000,1.570796,5.559483
0.000000,5.570091,0.500000,1.570796,5.569482
